ProspectiveBuyerKey,ProspectAlternateKey,FirstName,MiddleName,LastName,BirthDate,MaritalStatus,Gender,EmailAddress,YearlyIncome,TotalChildren,NumberChildrenAtHome,Education,Occupation,HouseOwnerFlag,NumberCarsOwned,AddressLine1,AddressLine2,City,StateProvinceCode,PostalCode,Phone,Salutation,Unknown,BikeBuyer,PredictProbability
1231,7617,Kara,E,Sharma,1973-10-25 00:00:00,S,F,ksharma@consolidatedmessenger,50000,0,0,Graduate D,Skilled Manual,0,0,455 256th St.,,Moline,IL,61265,1 (11) 500 555-0115,Ms.,3,1,0.63394120421317401
1232,1865,Kate,G,Sharma,1975-07-18 00:00:00,M,F,ksharma@consolidatedmessenger,40000,2,2,Partial Co,Clerical,0,1,2472 Alexander Place,,West Covina,ID,83301,1 (11) 500 555-0115,Ms.,0,1,0.55209115098587702
1233,10212,Kenneth,,Sharma,1965-09-06 00:00:00,M,M,ksharma@lucernepublishing.com,50000,1,0,Partial Co,Skilled Manual,1,1,2487 Riverside Drive,,Nevada,UT,84407,1 (11) 500 555-0129,Mr.,0,1,0.55209115098587702
1234,7482,Katrina,B,She,1970-06-19 00:00:00,M,F,kshe@northwindtraders.com,90000,2,0,Bachelors,Professional,1,0,755 Nw Gilman Blvd,,Issaquah,WA,98027,1 (11) 500 555-0119,Ms.,1,1,0.63394120421317401
1235,1857,Kate,A,Shen,1947-05-14 00:00:00,M,F,kshen@consolidatedmessenger,50000,2,0,Graduate D,Management,0,1,Market Square Shopping Center,,Lakeland,FL,33801,1 (11) 500 555-0184,Ms.,5,1,0.55209115098587702
1236,10204,Kenneth,W,Shen,1964-11-23 00:00:00,M,M,kshen@consolidatedmessenger,20000,1,1,Partial Co,Manual,1,0,Noah Lane,,Chicago,IL,60610,1 (11) 500 555-0189,Mr.,3,1,0.63394120421317401
1237,1657,Kurt,C,Shen,1968-03-16 00:00:00,M,M,kshen@consolidatedmessenger,80000,4,3,Partial Co,Professional,1,1,West Georgia Commons,,La Grange,GA,30240,411-555-0173,Mr.,5,1,0.55209115098587702
1240,741,Kellie,,Suarez,1963-03-16 00:00:00,S,F,ksuarez@litwareinc.com,50000,4,0,Graduate D,Skilled Manual,0,0,5377 Pine Creek Way,,Portland,OR,97205,892-555-0160,Ms.,1,1,0.63394120421317401
1241,4660,Kristi,F,Suri,1970-07-22 00:00:00,M,F,ksuri@fabrikam.com,100000,0,0,Graduate D,Management,1,1,6405 Erie Blvd. Hills Plaza,,De Witt,NY,13214,1 (11) 500 555-0155,Ms.,2,1,0.55209115098587702
1244,37315332300,Kay,,Torres,1974-11-27 00:00:00,S,F,ktorres@adventureworks.com,50000,1,0,Graduate D,Professional,1,0,143 Louisiana Drive,,Beaverton,OR,97005,159-555-0137,Ms.,1,1,0.63394120421317401
1245,6858,Kendra,,Torres,1962-03-23 00:00:00,S,F,ktorres@adventure-works.com,50000,4,0,Graduate D,Skilled Manual,1,0,5325 Pinecreek Way,,Chula Vista,CA,91910,461-555-0197,Ms.,4,1,0.63394120421317401
1246,2631,Kristine,M,Torres,1982-11-09 00:00:00,S,F,ktorres@thephone-company.com,20000,0,0,Bachelors,Clerical,1,0,7407 Spring Water St.,,Seattle,WA,98104,1 (11) 500 555-0130,Ms.,1,1,0.63394120421317401
1249,7610,Kara,T,Xie,1975-04-16 00:00:00,S,F,kxie@adatum.com,50000,1,1,Graduate D,Skilled Manual,0,0,1342 Isla Bonita,,Beverly Hills,CA,90210,384-555-0133,Ms.,4,1,0.63394120421317401
1250,10107,Kristen,L,Yang,1971-05-22 00:00:00,M,F,kyang@fabrikam.com,50000,0,0,Partial Co,Skilled Manual,1,1,Woodbury Commons,,Central Valley,NY,10917,137-555-0174,Ms.,2,1,0.55209115098587702
1252,5365,Kelli,,Yuan,1965-07-03 00:00:00,S,F,kyuan@fineartschool.net,40000,4,3,High Schoo,Skilled Manual,1,3,9270 Lakewood Court,,Marysville,WA,98270,508-555-0176,Ms.,1,1,0.56077962044793983
1255,5354,Kelli,,Zheng,1961-05-17 00:00:00,M,F,kzheng@adventure-works.com,10000,1,0,Partial Co,Manual,1,0,214 Via Del Sol,,Chula Vista,CA,91910,1 (11) 500 555-0165,Ms.,4,1,0.63394120421317401
1256,10117,Kristen,B,Zhu,1945-08-14 00:00:00,M,F,kzhu@cpandl.com,10000,2,0,Partial Co,Manual,0,1,3067 Maya,,Downey,CA,90241,1 (11) 500 555-0154,Ms.,4,1,0.55209115098587702
1257,62367566823,Lucas,A,Alexander,1952-08-10 00:00:00,S,M,lalexander@fabrikam.com,30000,2,1,Partial Hi,Skilled Manual,0,3,Stateline Plaza,,Plaistow,NH,3865,363-555-0136,Mr.,2,1,0.56077962044793983
1258,6321,Lori,D,Alonso,1970-05-16 00:00:00,S,F,lalonso@cohovineyard.com,50000,3,3,Bachelors,Skilled Manual,0,0,6323 Benedict Court,,Lincoln Acres,CA,91950,662-555-0146,Ms.,4,1,0.63394120421317401
1260,27008520400,Logan,,Butler,1976-06-14 00:00:00,S,M,lbutler@fabrikam.com,50000,1,1,Bachelors,Skilled Manual,1,0,9830 May Way,,Mill Valley,MT,59715,373-555-0170,Mr.,0,1,0.63394120421317401
1261,5811,Louis,,Cai,1968-03-06 00:00:00,S,M,lcai@cpandl.com,80000,4,3,Partial Co,Professional,0,1,7900 Black Walnut Ct.,,Concord,CA,94519,436-555-0113,Mr.,4,1,0.55209115098587702
1262,8623,Larry,S,Castro,1965-06-05 00:00:00,S,M,lcastro@baldwinmuseumofscience.com,40000,4,3,High Schoo,Skilled Manual,1,3,8042 Placer Dr.,,Colma,CA,94014,135-555-0146,Mr.,4,1,0.56077962044793983
1263,6332,Lori,L,Castro,1946-09-15 00:00:00,M,F,lcastro@blueyonderairlines.com,30000,1,0,Bachelors,Clerical,1,0,4330 Reliz Valley Road,,Concord,CA,94519,1 (11) 500 555-0198,Ms.,4,1,0.63394120421317401
1264,8673,Leslie,,Castro,1967-03-04 00:00:00,M,F,lcastro@lucernepublishing.com,100000,0,2,Partial Co,Professional,1,1,825 W 500 S,,Bountiful,UT,84010,158-555-0117,Ms.,0,1,0.55209115098587702
1265,4972,Lacey,K,Chander,1973-05-18 00:00:00,S,F,lchander@blueyonderairlines.com,20000,0,0,Partial Co,Manual,0,1,9558 Orchard View Ave.,,Colma,CA,94014,1 (11) 500 555-0177,Ms.,4,1,0.55209115098587702
1266,5830,Louis,,Chander,1969-09-15 00:00:00,S,M,lchander@fabrikam.com,20000,2,2,High Schoo,Manual,1,1,1104 Colton Ln,,Corvallis,OR,97330,1 (11) 500 555-0141,Mr.,1,1,0.55209115098587702
1267,66120304465,Lucas,W,Cooper,1946-11-16 00:00:00,S,M,lcooper@fabrikam.com,10000,3,0,Partial Co,Manual,1,1,5736 Candellero Dr.,,Beaverton,OR,97005,1 (11) 500 555-0189,Mr.,1,1,0.55209115098587702
1268,71000326275,Luis,,Evans,1977-01-22 00:00:00,S,M,levans@adatum.com,50000,1,0,Graduate D,Skilled Manual,0,0,2528 Fall Creek Road,,Berkeley,CA,94704,735-555-0159,Mr.,4,1,0.63394120421317401
1269,70868903400,Logan,,Evans,1967-10-17 00:00:00,M,M,levans@fabrikam.com,100000,0,2,Partial Co,Professional,1,1,855 East Main Avenue,,Zeeland,MI,49464,740-555-0117,Mr.,0,1,0.55209115098587702
1270,89562725400,Lauren,,Flores,1963-11-13 00:00:00,M,F,lflores@thephone-company.com,40000,2,0,Partial Co,Clerical,1,1,4775 Kentucky Dr.,Unit E,Sedro Woolley,WA,98284,834-555-0180,Ms.,1,1,0.55209115098587702
1271,8100,Leah,L,Gao,1970-07-12 00:00:00,S,F,lgao@contoso.com,30000,2,2,Partial Co,Manual,0,0,409 Santa Monica Blvd.,,Santa Monica,CA,90401,1 (11) 500 555-0164,Ms.,4,1,0.63394120421317401
1272,76326453089,Logan,V,Green,1975-11-27 00:00:00,S,M,lgreen@consolidatedmessenger,50000,1,1,Graduate D,Skilled Manual,0,0,2533 Eureka Rd.,,Southgate,MI,48195,111-555-0146,Mr.,0,1,0.63394120421317401
1274,10047,Lisa,J,He,1971-04-23 00:00:00,M,F,lhe@adventure-works.com,40000,5,5,High Schoo,Skilled Manual,1,1,6594 Jefferson St.,,Chula Vista,CA,91910,645-555-0137,Ms.,4,1,0.55209115098587702
1275,8104,Leah,,He,1974-04-08 00:00:00,M,F,lhe@cohovineyard.com,40000,2,2,Partial Co,Clerical,1,0,60750 San Clemente,,Hayward,CA,94541,1 (11) 500 555-0113,Ms.,4,1,0.63394120421317401
1279,76789198500,Luke,,Hill,1963-10-25 00:00:00,M,M,lhill@cpandl.com,60000,4,3,Bachelors,Professional,1,0,911 Nicholas Drive,,Concord,CA,94519,289-555-0139,Mr.,4,1,0.63394120421317401
1284,79035988450,Luis,D,King,1979-09-23 00:00:00,S,M,lking@adventure-works.com,30000,0,0,Partial Co,Clerical,1,1,6121 Chilpancingo Pk,,Chula Vista,CA,91910,1 (11) 500 555-0157,Mr.,4,1,0.55209115098587702
1285,7515,Latoya,,Kumar,1970-04-22 00:00:00,M,F,lkumar@cpandl.com,20000,1,1,High Schoo,Manual,0,1,3538 Esperanza Drive,,Coronado,CA,92118,1 (11) 500 555-0190,Ms.,4,1,0.55209115098587702
1287,21079636812,Luke,D,Li,1964-11-04 00:00:00,S,M,lli@humongousinsurance.com,50000,1,0,Partial Co,Skilled Manual,0,1,2324 Cherry Street,,Lebanon,OR,97355,950-555-0163,Mr.,1,1,0.55209115098587702
1290,8088,Leah,J,Liu,1967-05-09 00:00:00,M,F,lliu@northwindtraders.com,90000,0,0,Partial Co,Professional,0,1,9353 Kirkwood Dr.,,Issaquah,WA,98027,869-555-0196,Ms.,1,1,0.55209115098587702
1291,62290050983,Lucas,,Long,1971-07-21 00:00:00,S,M,llong@fabrikam.com,50000,2,2,Bachelors,Skilled Manual,0,1,6333 Cloverleaf Parkway,,Kannapolis,NC,28081,201-555-0162,Mr.,5,1,0.55209115098587702
1294,5495,Lacey,S,Lu,1982-07-20 00:00:00,S,F,llu@consolidatedmessenger,20000,0,0,Bachelors,Clerical,0,0,Washington Square Ii,,Indianapolis,IN,46204,1 (11) 500 555-0111,Ms.,3,1,0.63394120421317401
1296,3387,Levi,G,Martinez,1980-07-16 00:00:00,M,M,lmartinez@baldwinmuseumofscience.com,20000,0,0,High Schoo,Manual,1,1,9117 Jacqueline Way,,Colma,CA,94014,1 (11) 500 555-0147,Mr.,4,1,0.55209115098587702
1297,1365,Lydia,,Mehta,1983-04-02 00:00:00,M,F,lmehta@contoso.com,30000,0,0,Partial Co,Clerical,0,1,7179 Montana,,Torrance,CA,90505,1 (11) 500 555-0114,Ms.,4,1,0.55209115098587702
1298,67670186758,Lucas,F,Morgan,1964-10-23 00:00:00,M,M,lmorgan@northwindtraders.com,50000,1,0,Partial Co,Skilled Manual,1,1,6036 Park Glenn,,Issaquah,WA,98027,653-555-0163,Mr.,1,1,0.55209115098587702
1299,14614880084,Lauren,L,Morris,1962-12-01 00:00:00,M,F,lmorris@cpandl.com,50000,4,0,Graduate D,Skilled Manual,1,0,1314 Westover Dr.,,Daly City,CA,94015,982-555-0192,Ms.,4,1,0.63394120421317401
1300,9940,Lindsey,,Nara,1976-12-03 00:00:00,S,F,lnara@cohovineyard.com,30000,0,0,High Schoo,Manual,0,1,Hanford Mall,,Hanford,CA,93230,1 (11) 500 555-0173,Ms.,4,1,0.55209115098587702
1301,4975,Lacey,,Nath,1960-12-16 00:00:00,M,F,lnath@alpineskihouse.com,90000,2,1,Partial Co,Professional,1,1,6749 East 23rd Street,,Colma,CA,94014,369-555-0178,Ms.,4,1,0.55209115098587702
1302,7520,Latoya,A,Pal,1964-03-26 00:00:00,M,F,lpal@woodgrovebank.com,10000,1,1,High Schoo,Manual,1,1,5226 Carpetta Circle,,Downey,CA,90241,1 (11) 500 555-0129,Ms.,4,1,0.55209115098587702
1303,62293945550,Lucas,K,Patterson,1968-04-21 00:00:00,S,M,lpatterson@contoso.com,80000,4,3,Partial Co,Professional,0,1,3124 Fall Creek,,San Gabriel,CA,91776,471-555-0199,Mr.,4,1,0.55209115098587702
1305,9941,Lindsey,,Rai,1971-12-24 00:00:00,M,F,lrai@contoso.com,20000,1,1,Partial Co,Manual,1,1,9006 Woodside Way,,Santa Cruz,CA,95062,1 (11) 500 555-0186,Ms.,4,1,0.55209115098587702
1306,9436,Lindsay,,Rai,1970-08-15 00:00:00,M,F,lrai@lucernepublishing.com,50000,3,3,Bachelors,Skilled Manual,1,0,5313 Haynes Court,,Bluffton,SC,29910,564-555-0161,Ms.,0,1,0.63394120421317401
1307,5836,Louis,L,Raji,1980-03-21 00:00:00,M,M,lraji@litwareinc.com,50000,0,0,Partial Co,Skilled Manual,1,1,9896 Whitehaven Dr,,Salem,OR,97301,417-555-0177,Mr.,1,1,0.55209115098587702
1309,27068290710,Logan,A,Russell,1973-01-18 00:00:00,S,M,lrussell@alpineskihouse.com,110000,1,0,Graduate D,Management,0,0,3717 Greenway Drive,211,Colma,CA,94014,1 (11) 500 555-0182,Mr.,4,1,0.63394120421317401
1310,6486,Lee,,Sanz,1971-06-21 00:00:00,M,M,lsanz@margiestravel.com,40000,0,0,Bachelors,Clerical,1,0,3450 Breck Court,,Bremerton,WA,98312,1 (11) 500 555-0124,Mr.,1,1,0.63394120421317401
1313,5823,Louis,A,Sharma,1959-09-13 00:00:00,M,M,lsharma@adventure-works.com,70000,4,3,High Schoo,Professional,1,1,2098 Chilpancingo Pkwy.,,Burlingame,CA,94010,934-555-0118,Mr.,4,1,0.55209115098587702
1318,82347524200,Logan,,Smith,1978-07-21 00:00:00,S,M,lsmith@margiestravel.com,30000,0,0,Partial Co,Clerical,1,1,482 Hedaro Court,,Bellingham,WA,98225,1 (11) 500 555-0110,Mr.,1,1,0.55209115098587702
1320,14601131081,Lauren,,Stewart,1974-11-04 00:00:00,S,F,lstewart@adatum.com,60000,1,0,Graduate D,Professional,0,0,6123 Lancelot Dr.,,Berkeley,CA,94704,601-555-0191,Ms.,4,1,0.63394120421317401
1321,10041,Lisa,J,Sun,1982-07-03 00:00:00,M,F,lsun@contoso.com,30000,0,0,High Schoo,Manual,1,1,5525 South Hover Road,,Longmont,CO,80501,1 (11) 500 555-0199,Ms.,3,1,0.55209115098587702
1322,10016,Laura,V,Sun,1963-02-15 00:00:00,S,F,lsun@fabrikam.com,30000,3,0,Bachelors,Clerical,0,0,9293 Detroit Ave.,,Beaverton,OR,97005,1 (11) 500 555-0129,Ms.,1,1,0.63394120421317401
1328,73247271776,Luis,,Turner,1982-07-22 00:00:00,S,M,lturner@humongousinsurance.com,20000,5,5,High Schoo,Manual,0,3,6340 Olivera Rd,,Corvallis,OR,97330,1 (11) 500 555-0172,Mr.,1,1,0.56077962044793983
1329,6328,Lori,C,Vazquez,1967-12-12 00:00:00,M,F,lvazquez@woodgrovebank.com,30000,3,3,Partial Co,Clerical,1,0,6658 Virginia Lane,,Downey,CA,90241,1 (11) 500 555-0122,Ms.,4,1,0.63394120421317401
1330,8085,Leah,T,Wang,1967-11-13 00:00:00,M,F,lwang@northwindtraders.com,100000,0,2,Partial Co,Professional,1,1,9530 Vine Lane,,Issaquah,WA,98027,555-555-0181,Ms.,1,1,0.55209115098587702
1331,7510,Latoya,B,Xie,1941-09-11 00:00:00,S,F,lxie@alpineskihouse.com,160000,1,3,Bachelors,Management,0,3,7053 Santa Maria Ct.,,Colma,CA,94014,913-555-0169,Ms.,4,1,0.56077962044793983
1333,10007,Laura,B,Yang,1966-06-21 00:00:00,S,F,lyang@cohovineyard.com,60000,1,0,Bachelors,Professional,1,1,Escondido S/c,,Escondido,CA,92025,1 (11) 500 555-0111,Ms.,4,1,0.55209115098587702
1335,10026,Laura,G,Zeng,1946-01-19 00:00:00,S,F,lzeng@northwindtraders.com,50000,2,0,Graduate D,Management,1,1,793 Crawford Street,,Kenmore,WA,98028,1 (11) 500 555-0110,Ms.,1,1,0.55209115098587702
1337,10027,Lisa,,Zhang,1964-12-07 00:00:00,M,F,lzhang@lucernepublishing.com,10000,1,1,High Schoo,Manual,1,0,220 Merrit Drive,,Garland,TX,75040,1 (11) 500 555-0152,Ms.,4,1,0.63394120421317401
1338,8095,Leah,,Zhao,1972-10-16 00:00:00,S,F,lzhao@alpineskihouse.com,70000,5,5,Bachelors,Professional,0,3,3514 Citrus Ace,#2306,Colma,CA,94014,1 (11) 500 555-0120,Ms.,4,1,0.56077962044793983
1339,44806522130,Madeline,M,Adams,1959-07-15 00:00:00,S,F,madams@cpandl.com,40000,1,0,Partial Co,Clerical,0,1,1101 C Street,,Daly City,CA,94015,922-555-0132,Ms.,4,1,0.55209115098587702
1340,7571,Misty,C,Aggarwal,1942-09-11 00:00:00,S,F,maggarwal@adatum.com,100000,2,3,Graduate D,Management,1,3,Alhambra Marketplace,,Alhambra,CA,91801,225-555-0135,Ms.,4,1,0.56077962044793983
1342,34657547500,Mariah,,Alexander,1977-12-21 00:00:00,M,F,malexander@contoso.com,50000,1,0,Graduate D,Skilled Manual,1,0,4416 Harvard Drive,,Santa Cruz,CA,95062,390-555-0121,Ms.,4,1,0.63394120421317401
1344,47885665900,Maria,,Allen,1976-10-19 00:00:00,M,F,mallen@cohovineyard.com,50000,1,1,Graduate D,Skilled Manual,0,0,8115 Royal Links Ct,,Lakewood,CA,90712,336-555-0133,Ms.,4,1,0.63394120421317401
1347,6300,Melinda,A,Alonso,1973-08-06 00:00:00,S,F,malonso@baldwinmuseumofscience.com,100000,1,0,Graduate D,Management,0,0,8079 Prestwick Drive,,Colma,CA,94014,1 (11) 500 555-0175,Ms.,4,1,0.63394120421317401
1348,4388,Marie,E,Alonso,1965-10-27 00:00:00,S,F,malonso@cohovineyard.com,10000,1,0,Bachelors,Manual,1,0,732 Estudillo Street,,Long Beach,CA,90802,1 (11) 500 555-0123,Ms.,4,1,0.63394120421317401
1349,3028,Mallory,,Alonso,1975-01-10 00:00:00,S,F,malonso@thephone-company.com,30000,0,0,High Schoo,Manual,0,1,3989 Crestwood Circle,,Spokane,WA,99202,1 (11) 500 555-0141,Ms.,1,1,0.55209115098587702
1350,6149,Monique,,Alvarez,1966-02-21 00:00:00,M,F,malvarez@adatum.com,30000,5,0,Graduate D,Clerical,1,0,99700 Bell Road,,Auburn,CA,95603,1 (11) 500 555-0132,Ms.,4,1,0.63394120421317401
1351,1854,Mindy,E,Anand,1970-04-09 00:00:00,M,F,manand@consolidatedmessenger,100000,0,0,Graduate D,Management,0,0,Horizon Outlet Center,,Holland,MI,49423,1 (11) 500 555-0187,Ms.,0,1,0.63394120421317401
1353,7715,Martin,J,Arun,1969-01-25 00:00:00,S,M,marun@wingtiptoys.com,40000,0,0,High Schoo,Skilled Manual,0,1,Valley Mall,,Union Gap,WA,98903,737-555-0186,Mr.,1,1,0.55209115098587702
1354,68515313267,Mason,E,Bailey,1974-10-14 00:00:00,S,M,mbailey@fabrikam.com,60000,1,0,Graduate D,Professional,1,0,Po Box 2257,,Greensboro,NC,27412,155-555-0138,Mr.,5,1,0.63394120421317401
1355,38179078698,Melanie,,Bailey,1958-07-23 00:00:00,S,F,mbailey@fabrikam.com,100000,3,4,High Schoo,Professional,1,3,2560 E. Newlands Dr,,Fernley,NV,89408,1 (11) 500 555-0113,Ms.,4,1,0.56077962044793983
1357,37695975300,Mariah,,Bell,1960-09-05 00:00:00,S,F,mbell@fineartschool.net,70000,4,3,Partial Co,Professional,1,0,7726 Driftwood Drive,,Monroe,WA,98272,603-555-0196,Ms.,1,1,0.63394120421317401
1359,90318523645,Megan,,Bryant,1973-04-22 00:00:00,S,F,mbryant@cpandl.com,50000,2,2,Bachelors,Skilled Manual,1,0,8950 Glenwood Dr.,,Concord,CA,94519,301-555-0170,Ms.,4,1,0.63394120421317401
1361,2025,Martha,R,Cai,1973-04-19 00:00:00,S,F,mcai@adatum.com,90000,1,0,Graduate D,Management,0,0,6524 Geriola Court,,Beverly Hills,CA,90210,1 (11) 500 555-0127,Ms.,4,1,0.63394120421317401
1364,16573568582,Miguel,M,Campbell,1963-04-11 00:00:00,M,M,mcampbell@cohovineyard.com,50000,4,0,Graduate D,Skilled Manual,1,0,6681 Pestana Way,,Fremont,CA,94536,957-555-0139,Mr.,4,1,0.63394120421317401
1365,43056713342,Morgan,R,Carter,1971-05-11 00:00:00,M,F,mcarter@adventure-works.com,60000,0,0,Graduate D,Professional,1,1,7136 Almond Drive,,Chula Vista,CA,91910,628-555-0196,Ms.,4,1,0.55209115098587702
1368,1042,Max,,Castro,1968-02-03 00:00:00,S,M,mcastro@contoso.com,20000,3,3,High Schoo,Manual,0,0,54254 Pacific Ave.,,Stockton,CA,95202,1 (11) 500 555-0132,Mr.,4,1,0.63394120421317401
1369,3915,Maurice,F,Chande,1963-05-27 00:00:00,M,M,mchande@cpandl.com,80000,3,0,Graduate D,Professional,1,0,9277 Country View Lane,,Concord,CA,94519,422-555-0179,Mr.,4,1,0.63394120421317401
1371,7709,Martin,,Chandra,1974-11-02 00:00:00,M,M,mchandra@cpandl.com,20000,0,0,Partial Co,Manual,0,1,7227 Serafina,,Downey,CA,90241,1 (11) 500 555-0129,Mr.,4,1,0.55209115098587702
1372,4613,Meredith,,Chandra,1967-06-21 00:00:00,M,F,mchandra@humongousinsurance.com,90000,0,0,Partial Co,Professional,0,1,447 Barberry Court,,Milwaukie,OR,97222,189-555-0110,Ms.,1,1,0.55209115098587702
1373,7255,Manuel,,Chandra,1970-05-21 00:00:00,S,M,mchandra@thephone-company.com,120000,0,0,Graduate D,Management,0,3,3575 Chisholm Way,,Seattle,WA,98104,1 (11) 500 555-0139,Mr.,1,1,0.56077962044793983
1374,39803558600,Melanie,,Cook,1966-05-15 00:00:00,M,F,mcook@cohovineyard.com,10000,1,0,Graduate D,Manual,1,0,5386 Salvio St.,,Long Beach,CA,90802,1 (11) 500 555-0111,Ms.,4,1,0.63394120421317401
1375,39777267600,Mariah,,Cook,1969-04-12 00:00:00,S,F,mcook@contoso.com,90000,4,4,Partial Co,Professional,0,3,5518 San Rafael,,West Covina,CA,91791,772-555-0120,Ms.,4,1,0.56077962044793983
1380,66629495024,Mason,C,Cox,1973-08-04 00:00:00,S,M,mcox@margiestravel.com,60000,1,0,Graduate D,Professional,1,0,6872 Thornwood Dr.,,Bothell,WA,98011,959-555-0119,Mr.,1,1,0.63394120421317401
1381,7738,Mario,H,Deng,1975-06-16 00:00:00,M,M,mdeng@cohovineyard.com,30000,0,0,High Schoo,Manual,1,1,123 Camelia Avenue,,Oxnard,CA,93030,1 (11) 500 555-0154,Mr.,4,1,0.55209115098587702
1382,3878,Michele,J,Diaz,1962-10-09 00:00:00,S,F,mdiaz@blueyonderairlines.com,30000,1,0,Graduate D,Clerical,1,0,9531 Harrison Street,,Colma,CA,94014,1 (11) 500 555-0183,Ms.,4,1,0.63394120421317401
1384,55571004748,Madison,C,Diaz,1977-08-07 00:00:00,M,F,mdiaz@margiestravel.com,40000,1,1,Bachelors,Skilled Manual,0,0,No. 60 Bellis Fair Parkway,,Bellingham,WA,98225,1 (11) 500 555-0170,Ms.,1,1,0.63394120421317401
1385,1036,Max,R,Dominguez,1968-03-02 00:00:00,S,M,mdominguez@wingtiptoys.com,50000,4,4,Bachelors,Skilled Manual,1,3,845 Olive Ave,,Walla Walla,WA,99362,545-555-0166,Mr.,1,1,0.56077962044793983
1386,9244,Monica,,Engineer,1974-06-07 00:00:00,M,F,mengineer@alpineskihouse.com,50000,1,1,Bachelors,Skilled Manual,1,1,3177 Dover Way,,Colma,CA,94014,140-555-0181,Ms.,4,1,0.55209115098587702
1387,1535,Marco,M,Engineer,1970-04-12 00:00:00,S,M,mengineer@consolidatedmessenger,20000,1,1,High Schoo,Manual,0,1,Grand Central Place,,Somerset,KY,42501,1 (11) 500 555-0153,Mr.,0,1,0.55209115098587702
1391,3059,Meagan,,Garcia,1966-10-08 00:00:00,S,F,mgarcia@contoso.com,10000,1,0,Bachelors,Manual,0,0,7090 C. Mount Hood,,Santa Cruz,CA,95062,1 (11) 500 555-0190,Ms.,4,1,0.63394120421317401
1392,7933,Mitchell,,Goel,1962-07-01 00:00:00,S,M,mgoel@adatum.com,70000,5,4,Graduate D,Professional,0,1,9344 Stony Hill Circle,,Berkeley,CA,94704,346-555-0142,Mr.,4,1,0.55209115098587702
1394,12905728200,Maria,,Gonzales,1975-03-07 00:00:00,S,F,mgonzales@litwareinc.com,60000,1,0,Graduate D,Professional,1,0,3279 W 46th St,,Oregon City,OR,97045,907-555-0129,Ms.,1,1,0.63394120421317401
1398,44454476833,Maria,E,Green,1965-06-02 00:00:00,S,F,mgreen@lucernepublishing.com,50000,1,0,Partial Co,Skilled Manual,1,1,Sapp Road West,,Round Rock,TX,78664,853-555-0139,Ms.,4,1,0.55209115098587702
1404,18915308713,Marcus,M,Hill,1971-07-18 00:00:00,S,M,mhill@humongousinsurance.com,50000,0,0,Partial Co,Skilled Manual,0,1,1986 St. Andrews Way,,Lebanon,OR,97355,724-555-0117,Mr.,1,1,0.55209115098587702
1407,2395,Mandy,,Hu,1949-05-12 00:00:00,S,F,mhu@litwareinc.com,30000,2,1,Partial Hi,Skilled Manual,0,3,7015 Riverview Place,,W. Linn,OR,97068,668-555-0116,Ms.,1,1,0.56077962044793983
1409,60555809736,Miguel,,Hughes,1962-03-20 00:00:00,M,M,mhughes@cpandl.com,60000,1,0,Bachelors,Professional,1,1,4705 Silverberry Court,,Concord,CA,94519,786-555-0192,Mr.,4,1,0.55209115098587702
1415,87700161933,Michael,B,Johnson,1960-03-17 00:00:00,M,M,mjohnson@alpineskihouse.com,70000,4,3,Partial Co,Professional,1,0,9775 Redrock Drive,,Chula Vista,CA,91910,848-555-0129,Mr.,4,1,0.63394120421317401
1420,87902239561,Michael,L,Lee,1963-12-02 00:00:00,S,M,mlee@cpandl.com,60000,4,3,Bachelors,Professional,0,0,4596 Flora Ave,,Concord,CA,94519,130-555-0153,Mr.,4,1,0.63394120421317401
1422,2006,Martha,B,Liu,1976-05-20 00:00:00,S,F,mliu@cohovineyard.com,80000,0,0,Partial Hi,Professional,1,3,2687 Gilberto,,La Jolla,CA,92806,1 (11) 500 555-0122,Ms.,4,1,0.56077962044793983
1425,2894,Marvin,,Martin,1966-03-12 00:00:00,S,M,mmartin@cohovineyard.com,50000,1,0,Bachelors,Professional,0,1,3469 Gill Ct.,,Lincoln Acres,CA,91950,186-555-0116,Mr.,4,1,0.55209115098587702
1428,43466200828,Mackenzie,V,Mitchell,1984-02-23 00:00:00,M,F,mmitchell@thephone-company.com,10000,0,0,Partial Co,Manual,1,1,6894 Oeffler Ln.,,Seattle,WA,98104,1 (11) 500 555-0199,Ms.,1,1,0.55209115098587702
1429,49146792292,Morgan,D,Moore,1969-08-13 00:00:00,M,F,mmoore@cohovineyard.com,80000,0,0,Bachelors,Management,1,1,5293 Juliet Court,,Glendale,CA,91203,952-555-0172,Ms.,4,1,0.55209115098587702
1430,6555,Micheal,M,Moreno,1980-03-09 00:00:00,M,M,mmoreno@baldwinmuseumofscience.com,20000,0,0,Partial Hi,Manual,1,1,9161 Napa St.,,Colma,CA,94014,1 (11) 500 555-0116,Mr.,4,1,0.55209115098587702
1433,38918874900,Mariah,,Morris,1971-09-22 00:00:00,S,F,mmorris@contoso.com,40000,0,0,Bachelors,Clerical,0,0,8756 Nottingham Pl.,,Spring Valley,CA,91977,1 (11) 500 555-0139,Ms.,4,1,0.63394120421317401
1435,6299,Melinda,B,Munoz,1967-08-18 00:00:00,M,F,mmunoz@alpineskihouse.com,100000,0,2,Partial Co,Professional,1,1,6812 Semillon Circle,#163,Colma,CA,94014,193-555-0128,Ms.,4,1,0.55209115098587702
